SUBJECT,COURSE,SECTION,courseTitle,BOOKTITLE,ISBN,PUBLISHER,REQUIRED,PRICES,MinPrice,enrollment,MinVal
PHOT,3000,90160,INTRO TO PHOTOGRAPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,11.0,
PHOT,3000,92049,INTRO TO PHOTOGRAPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,4.0,
PHOT,3000,92051,INTRO TO PHOTOGRAPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,5.0,
PHOT,3000,92053,INTRO TO PHOTOGRAPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,5.0,
PHOT,3000,92054,INTRO TO PHOTOGRAPHY,NO BOOKS FOR COURSE,,,,,,5.0,
PHOT,3000,92056,INTRO TO PHOTOGRAPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,4.0,
PHOT,3000,92057,INTRO TO PHOTOGRAPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,6.0,
PHOT,3000,92058,INTRO TO PHOTOGRAPHY,NO BOOKS FOR COURSE,,,,,,3.0,
PHOT,3000,92539,INTRO TO PHOTOGRAPHY,NO BOOKS FOR COURSE,,,,,,9.0,
PHOT,3000,92540,INTRO TO PHOTOGRAPHY,NO BOOKS FOR COURSE,,,,,,5.0,
PHOT,3010,84190,FILM AND DARKROOM,Course Materials have not been determined. Check back soon for updates.,,,,,,9.0,
PHOT,3030,86637,DIGITAL PHOTOGRAPHY,NO BOOKS FOR COURSE,,,,,,16.0,
PHOT,3130,86440,DIGITAL VIDEO FOR ARTIST,Course Materials have not been determined. Check back soon for updates.,,,,,,16.0,
PHOT,3300,84192,STUDIO LIGHTING &amp; LARGE FORMAT,NO BOOKS FOR COURSE,,,,,,12.0,
PHOT,4930,86053,INTERNSHIP IN PHOTOGRAPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
PHOT,4930,89928,INTERNSHIP IN PHOTOGRAPHY,NO BOOKS FOR COURSE,,,,,,0.0,
PHOT,4940,84193,PORTFOLIO I,Course Materials have not been determined. Check back soon for updates.,,,,,,7.0,
PHOT,4980,82521,SPECIAL PROBLEMS,NO BOOKS FOR COURSE,,,,,,0.0,
PHOT,6000,83200,INTRO TO PHOTO NON-MAJOR GRADS,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
PHOT,6000,86278,INTRO TO PHOTO NON-MAJOR GRADS,NO BOOKS FOR COURSE,,,,,,0.0,
PHOT,6010,84191,FILM &amp; DARKROOM NON-MAJOR GRAD,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
PHOT,6020,86655,DIGITAL PHOTOGRAPHY,NO BOOKS FOR COURSE,,,,,,0.0,
PHOT,6300,88025,STUDIO LIGHTING &amp; LARGE FORMAT,NO BOOKS FOR COURSE,,,,,,0.0,
PHOT,8400,84899,INTERDISCIPLINARY SEMINAR,Course Materials have not been determined. Check back soon for updates.,,,,,,2.0,
PHOT,8400,88850,INTERDISCIPLINARY SEMINAR,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
PHOT,8500,84569,STUDIO PRACTICE,Course Materials have not been determined. Check back soon for updates.,,,,,,5.0,
PHPB,2000,85650,INTRO TO PUBLIC HEALTH,NO BOOKS FOR COURSE,,,,,,53.0,
PHPB,3035,87043,INTRO TO MATERNAL &amp; CHILD HLTH,Course Materials have not been determined. Check back soon for updates.,,,,,,27.0,
PHPB,4030,86356,SOC &amp; BEHAV DIMENSIONS OF PH,NO BOOKS FOR COURSE,,,,,,42.0,
PHPB,4060,87514,INTRO TO PUB HLTH INFORMATICS,NO BOOKS FOR COURSE,,,,,,29.0,
PHPB,4991,86376,SIGNATURE EXPER PROSPECTUS,NO BOOKS FOR COURSE,,,,,,7.0,
PHPB,4991,88098,SIGNATURE EXPER PROSPECTUS,NO BOOKS FOR COURSE,,,,,,25.0,
PHPB,4992,86377,SIGNATURE EXPERIENCE CAPSTONE,NO BOOKS FOR COURSE,,,,,,6.0,
PHPB,4992,88099,SIGNATURE EXPERIENCE CAPSTONE,NO BOOKS FOR COURSE,,,,,,24.0,
PHPB,7025,86133,HEALTH DISPARITIES,NO BOOKS FOR COURSE,,,,,,14.0,
PHPB,7425,87042,MATERNAL AND CHILD HEALTH,NO BOOKS FOR COURSE,,,,,,30.0,
PHPB,7521,84709,EVALUATION RESEARCH,NO BOOKS FOR COURSE,,,,,,30.0,
PHPB,7991,82975,CAPSTONE,NO BOOKS FOR COURSE,,,,,,2.0,
PHPB,7992,91166,INTEGRATIVE LEARNING EXPERIENC,NO BOOKS FOR COURSE,,,,,,15.0,
PHPB,7992,93243,INTEGRATIVE LEARNING EXPERIENC,NO BOOKS FOR COURSE,,,,,,3.0,
PHPB,8100,92066,SPC TOP:INTERDISCIPLINARY LDRS,NO BOOKS FOR COURSE,,,,,,4.0,
PHPB,8100,92078,SPC TOP:NEURO DISABILITIES SEM,NO BOOKS FOR COURSE,,,,,,7.0,
PHPB,8100,92476,SP TOP: NIH GRANT WRITING-F31,NO BOOKS FOR COURSE,,,,,,4.0,
PHPB,8250,84825,HEALTH ECONOMICS &amp; POLICY,NO BOOKS FOR COURSE,,,,,,24.0,
PHPB,8275,87336,HEALTH LITERACY,NO BOOKS FOR COURSE,,,,,,27.0,
PHPB,9130,85861,INTERV &amp; EVAL OF HTLH PREVENT,Course Materials have not been determined. Check back soon for updates.,,,,,,15.0,
PHPB,9180,83187,DOCTORAL PROF RESEARCH SEM I,NO BOOKS FOR COURSE,,,,,,6.0,
PHPB,9220,92060,PRINC HEALTH SVCS RESEARCH,NO BOOKS FOR COURSE,,,,,,4.0,
PHPH,3010,84514,INTRO TO RESEARCH METH - CTW,NO BOOKS FOR COURSE,,,,,,28.0,
PHPH,4050,84515,HEALTH EQUITY &amp; DISPARITIES,NO BOOKS FOR COURSE,,,,,,20.0,
PHPH,4050,87454,HON HLTH EQUITY &amp; DISPARITIES,NO BOOKS FOR COURSE,,,,,,2.0,
PHPH,4070,85657,INTRO CHRONIC &amp; INFECT DISEASE,NO BOOKS FOR COURSE,,,,,,41.0,
PHPH,7011,90459,EPIDEMIOLOGY FOR PUB HLTH,NO BOOKS FOR COURSE,,,,,,21.0,
PHPH,7017,83278,FUND OF BIOSTATISTICS I,NO BOOKS FOR COURSE,,,,,,17.0,
PHPH,7017,85897,FUND OF BIOSTATISTICS I,NO BOOKS FOR COURSE,,,,,,10.0,
PHPH,7017,87430,FUND OF BIOSTATISTICS I,NO BOOKS FOR COURSE,,,,,,30.0,
PHPH,7150,86467,ENVIRONMENTAL HEALTH,NO BOOKS FOR COURSE,,,,,,16.0,
PHPH,7345,82715,INTRO TO RISK ASSESSMENT,NO BOOKS FOR COURSE,,,,,,12.0,
PHPH,7525,84733,STATISTICAL COMPUTING,NO BOOKS FOR COURSE,,,,,,17.0,
PHPH,7991,87039,CAPSTONE,NO BOOKS FOR COURSE,,,,,,0.0,
PHPH,7992,92818,INTEGRATIVE LEARNING EXPERIENC,NO BOOKS FOR COURSE,,,,,,18.0,
PHPH,8280,92288,INFECTIOUS DISEASE MODELING,NO BOOKS FOR COURSE,,,,,,5.0,
PHPH,8310,92131,ENVIRONMENT &amp; OCCUPATIONAL EPI,NO BOOKS FOR COURSE,,,,,,13.0,
PHPH,8320,90384,HUMAN HLTH &amp; GLOBAL ENV CHANGE,NO BOOKS FOR COURSE,,,,,,17.0,
PHPH,8330,87446,ENV FACTORS IN CHILD &amp; MATERNA,NO BOOKS FOR COURSE,,,,,,13.0,
PHPH,8820,85595,CATEG DATA &amp; GEN LINEAR MODELS,NO BOOKS FOR COURSE,,,,,,8.0,
PHPH,9810,91187,BIOSTATISTICAL METHODS I,NO BOOKS FOR COURSE,,,,,,11.0,
PHYS,1000,92620,GATEWAY TO PHYSICS,NO BOOKS FOR COURSE,,,,,,25.0,
PHYS,2940,81476,DIRECTED LAB INVESTIGATIONS,NO BOOKS FOR COURSE,,,,,,0.0,
PHYS,3150,80313,ADVANCED GENERAL PHYSICS,NO BOOKS FOR COURSE,,,,,,0.0,
PHYS,3300,82469,ADVANCED PHYSICS LAB-CTW,NO BOOKS FOR COURSE,,,,,,14.0,
PHYS,3550,84620,COMPUTATIONAL PHYSICS I,"Free ""Open Educational Resources"" are required for this course. Please see your Instructor.",,,,,,20.0,
PHYS,3800,91873,OPTICS,NO BOOKS FOR COURSE,,,,,,11.0,
PHYS,4500,91769,T INTRO TO MATHEMATICAL NEUR,Course Materials have not been determined. Check back soon for updates.,,,,,,2.0,
PHYS,4520,81386,MATHEMATICS OF PHYSICS II,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
PHYS,4900,82336,RESEARCH PROJECT-CTW,NO BOOKS FOR COURSE,,,,,,0.0,
PHYS,4950,80314,ADVANCED RESEARCH,NO BOOKS FOR COURSE,,,,,,2.0,
PHYS,4999,80315,DIRECTED READINGS,NO BOOKS FOR COURSE,,,,,,0.0,
PHYS,6500,91770,T INTRO TO MATHEMATICAL NEUR,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
PHYS,6520,81387,MATHEMATICS OF PHYSICS II,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
PHYS,7000,92621,GATEWAY TO PHYSICS,NO BOOKS FOR COURSE,,,,,,0.0,
PHYS,7450,80317,PHYS FOR SEC SCH TCHR,NO BOOKS FOR COURSE,,,,,,0.0,
PHYS,8010,93259,ADV CLASSICAL MECHANICS,NO BOOKS FOR COURSE,,,,,,5.0,
PHYS,8100,85965,ELECTROMAGNETIC THEORY I,Course Materials have not been determined. Check back soon for updates.,,,,,,6.0,
PHYS,8210,82938,QUANTUM MECHANICS I,NO BOOKS FOR COURSE,,,,,,6.0,
PHYS,8900,89231,SEMINAR IN PHYSICS,NO BOOKS FOR COURSE,,,,,,5.0,
PMAP,2000,87403,CITIZENSHIP IN LOCAL COMMUNITY,NO BOOKS FOR COURSE,,,,,,22.0,
PMAP,3005,82721,CAREER PLANNING &amp; MANAGEMENT,NO BOOKS FOR COURSE,,,,,,8.0,
PMAP,3031,82768,POLICY LEADERSHIP,Course Materials have not been determined. Check back soon for updates.,,,,,,22.0,
PMAP,3100,92138,INTRO SOCIAL ENTREPRENEURSHIP,Course Materials have not been determined. Check back soon for updates.,,,,,,13.0,
PMAP,3231,91390,NONPROFIT LEADERSHIP &amp; MGT,Course Materials have not been determined. Check back soon for updates.,,,,,,31.0,
PMAP,3831,91265,GOVERNMENTAL BUDGETING,NO BOOKS FOR COURSE,,,,,,17.0,
PMAP,4041,82074,POLICY DATA ANALYSIS,Course Materials have not been determined. Check back soon for updates.,,,,,,17.0,
PMAP,4061,82075,APPLIED POLICY ANALYSIS,Course Materials have not been determined. Check back soon for updates.,,,,,,20.0,
PMAP,4061,93292,HON APPLIED POLICY ANALYSIS,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
PMAP,4150,92231,WOMENLEAD POLICY &amp; POLITICS,Course Materials have not been determined. Check back soon for updates.,,,,,,5.0,
PMAP,4201,93232,INTL. DEV. &amp; ASSISTANCE NGOS,Course Materials have not been determined. Check back soon for updates.,,,,,,2.0,
PMAP,4331,83185,URBAN DEV &amp; SUSTAINABLE CITIES,Course Materials have not been determined. Check back soon for updates.,,,,,,19.0,
PMAP,4401,90760,URBAN DEMOGRAPHY AND ANALYSIS,Course Materials have not been determined. Check back soon for updates.,,,,,,10.0,
PMAP,4421,89223,GIS APP. PLAN &amp; POL ANALYSIS,NO BOOKS FOR COURSE,,,,,,32.0,
PMAP,4441,92140,COMPARATIVE PUBLIC ADMIN.,NO BOOKS FOR COURSE,,,,,,4.0,
PMAP,4511,93042,BIG DATA FOR PUBLIC GOOD,Course Materials have not been determined. Check back soon for updates.,,,,,,9.0,
PMAP,4901,82076,DIRECTED READINGS,NO BOOKS FOR COURSE,,,,,,0.0,
PMAP,4941,82077,INTERNSHIP,NO BOOKS FOR COURSE,,,,,,2.0,
PMAP,4941,86076,INTERNSHIP,NO BOOKS FOR COURSE,,,,,,1.0,
PMAP,4945,84434,INTERNSHIP II,NO BOOKS FOR COURSE,,,,,,0.0,
PMAP,8121,82078,APPLIED RES METHODS STAT I,NO BOOKS FOR COURSE,,,,,,22.0,
PMAP,8121,86078,APPLIED RES METHODS STAT I,NO BOOKS FOR COURSE,,,,,,26.0,
PMAP,8141,82315,MICROECON FOR PUB POLICY,NO BOOKS FOR COURSE,,,,,,22.0,
PMAP,8161,82079,PUBLIC BUDGETING &amp; FIN,NO BOOKS FOR COURSE,,,,,,16.0,
PMAP,8171,85402,MANAGEMENT SYS &amp; STRATEGIES,NO BOOKS FOR COURSE,,,,,,28.0,
PMAP,8201,86079,INTL. DEV. &amp; ASSISTANCE NGOS,Course Materials have not been determined. Check back soon for updates.,,,,,,7.0,
PMAP,8203,83183,NONPROFIT ADVOCACY LAW POLICY,Course Materials have not been determined. Check back soon for updates.,,,,,,2.0,
PMAP,8251,92700,GRANT WRITING &amp; MANAGEMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,7.0,
PMAP,8311,90379,URBAN DEMOGRAPHY AND ANALYSIS,Course Materials have not been determined. Check back soon for updates.,,,,,,13.0,
PMAP,8331,82922,URBAN DEV &amp; SUSTAINABLE CITIES,Course Materials have not been determined. Check back soon for updates.,,,,,,13.0,
PMAP,8441,92141,COMPARATIVE PUBLIC ADMIN.,NO BOOKS FOR COURSE,,,,,,7.0,
PMAP,8511,90726,BIG DATA FOR PUBLIC GOOD,Course Materials have not been determined. Check back soon for updates.,,,,,,17.0,
PMAP,8561,89224,GIS APPLICATIONS,NO BOOKS FOR COURSE,,,,,,14.0,
PMAP,8900,86081,CAPSTONE: ADV.PJCTS-PUBLIC NPO,Course Materials have not been determined. Check back soon for updates.,,,,,,8.0,
PMAP,8911,88876,DIRECTED READINGS,NO BOOKS FOR COURSE,,,,,,3.0,
PMAP,9111,92469,ADV RESEARCH METHODS I,Course Materials have not been determined. Check back soon for updates.,,,,,,7.0,
PMAP,9181,84382,DISSERTATION COLLOQUIUM,NO BOOKS FOR COURSE,,,,,,8.0,
PMAP,9501,93068,T: DOCTORAL INTERNSHIP,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
PMAP,9905,86310,PH.D. JOINT PROGRAM,NO BOOKS FOR COURSE,,,,,,0.0,
POLS,1101,82059,HON AMERICAN GOVERNMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,25.0,
POLS,1101,84488,AMERICAN GOVERNMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,57.0,
POLS,1101,86367,AMERICAN GOVERNMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,71.0,
POLS,1101,88207,AMERICAN GOVERNMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,84.0,
POLS,1101,88381,AMERICAN GOVERNMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,99.0,
POLS,2401,83313,GLOBAL ISSUES,Course Materials have not been determined. Check back soon for updates.,,,,,,73.0,
POLS,2401,86680,GLOBAL ISSUES,Course Materials have not been determined. Check back soon for updates.,,,,,,90.0,
POLS,2401,86762,GLOBAL ISSUES,Course Materials have not been determined. Check back soon for updates.,,,,,,62.0,
POLS,2401,89401,GLOBAL ISSUES,Course Materials have not been determined. Check back soon for updates.,,,,,,45.0,
POLS,2401,89983,GLOBAL ISSUES,Course Materials have not been determined. Check back soon for updates.,,,,,,69.0,
POLS,3140,80324,JUDICIAL PROCESS &amp; COURTS,Course Materials have not been determined. Check back soon for updates.,,,,,,44.0,
POLS,3145,90051,INTRO TO AMERICAN LAW,Course Materials have not been determined. Check back soon for updates.,,,,,,46.0,
POLS,3145,92966,INTRO TO AMERICAN LAW,NO BOOKS FOR COURSE,,,,,,41.0,
POLS,3400,81548,INTERNATIONAL POLITICS,Course Materials have not been determined. Check back soon for updates.,,,,,,34.0,
POLS,3400,81549,INTERNATIONAL POLITICS,Course Materials have not been determined. Check back soon for updates.,,,,,,47.0,
POLS,3810,85338,"INTRO TO PHIL, POLITICS &amp; ECON",NO BOOKS FOR COURSE,,,,,,12.0,
POLS,3810,87974,"HON INTRO TO PHIL,POLITCS&amp;ECON",NO BOOKS FOR COURSE,,,,,,2.0,
POLS,4150,92381,WOMENLEAD IN POLICY AND POLITI,Course Materials have not been determined. Check back soon for updates.,,,,,,14.0,
POLS,4150,92382,HON WOMENLEAD IN PLCY &amp; PLTCS,Course Materials have not been determined. Check back soon for updates.,,,,,,3.0,
POLS,4190,93107,T LGBTQ STUDIES,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
POLS,4190,93108,HON T LGBTQ STUDIES,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
POLS,4258,91655,GOV&#39;T &amp; POLITICS OF SOUTH ASIA,NO BOOKS FOR COURSE,,,,,,10.0,
POLS,4290,93059,HON STUDIES COMPARATIV POLITIC,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
POLS,4290,93365,T COMPARATIVE PUBLIC ADMIN,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
POLS,4422,90833,NGOS AND WORLD POLITICS,Course Materials have not been determined. Check back soon for updates.,,,,,,23.0,
POLS,4490,93364,T INTL DEVLPMNT &amp; ASSISTANCE,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
POLS,4555,92668,CONTEMP POLITICAL PHILOSOPHY,Course Materials have not been determined. Check back soon for updates.,,,,,,44.0,
POLS,4590,89065,STUDIES IN WESTERN POL THEORY,NO BOOKS FOR COURSE,,,,,,44.0,
POLS,4590,93110,T QUEER THEORY,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
POLS,4590,93111,HON T QUEER THEORY,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
POLS,4880,89287,HONORS THESIS II,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
POLS,4880,93367,HONORS THESIS II,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
POLS,4900,82140,T CRIMINAL LAW,NO BOOKS FOR COURSE,,,,,,13.0,
POLS,4900,84760,T RACE GENDER &amp; WORLD POLITICS,Course Materials have not been determined. Check back soon for updates.,,,,,,16.0,
POLS,4900,87423,T CORPS WORKRS RGHTS &amp; ENVRNMN,Course Materials have not been determined. Check back soon for updates.,,,,,,21.0,
POLS,4900,88306,T POL BEHAVR &amp; POWER STRUCTURS,Course Materials have not been determined. Check back soon for updates.,,,,,,18.0,
POLS,4900,90789,HON T POL BHVR &amp; POWER STRCTRS,Course Materials have not been determined. Check back soon for updates.,,,,,,5.0,
POLS,4920,80326,DIRECTED READING &amp; RESEARCH,NO BOOKS FOR COURSE,,,,,,0.0,
POLS,4920,82276,DIRECTED READING &amp; RESEARCH,NO BOOKS FOR COURSE,,,,,,1.0,
POLS,4920,82570,DIRECTED READING &amp; RESEARCH,NO BOOKS FOR COURSE,,,,,,0.0,
POLS,4920,88285,DIRECTED READING &amp; RESEARCH,NO BOOKS FOR COURSE,,,,,,0.0,
POLS,4920,93060,HON DIR READING &amp; RESEARCH,Course Materials have not been determined. Check back soon for updates.,,,,,,2.0,
POLS,4940,80327,INTERNSHIPS,NO BOOKS FOR COURSE,,,,,,2.0,
POLS,4951,81156,HON MODEL UNITED NATIONS,NO BOOKS FOR COURSE,,,,,,4.0,
POLS,4951,84503,MODEL UNITED NATIONS,NO BOOKS FOR COURSE,,,,,,13.0,
POLS,4952,84780,MODEL ARAB LEAGUE,NO BOOKS FOR COURSE,,,,,,8.0,
POLS,4952,84781,HON MODEL ARAB LEAGUE,NO BOOKS FOR COURSE,,,,,,1.0,
POLS,4955,86426,MOCK TRIAL,NO BOOKS FOR COURSE,,,,,,3.0,
POLS,4999,80328,DIRECTED READINGS,NO BOOKS FOR COURSE,,,,,,0.0,
POLS,6190,90433,STUDIES IN AMERICAN POLITICS,NO BOOKS FOR COURSE,,,,,,14.0,
POLS,6290,90428,T DEMOCRATIC EROSION,Course Materials have not been determined. Check back soon for updates.,,,,,,17.0,
POLS,6290,90831,T PANTHER POLTCL POPULRTY LAB,NO BOOKS FOR COURSE,,,,,,7.0,
POLS,6290,92859,T POLITICS &amp; RELIGION,Course Materials have not been determined. Check back soon for updates.,,,,,,5.0,
POLS,6490,89387,T CONFLICT SECURITY &amp; DEVLPMNT,Course Materials have not been determined. Check back soon for updates.,,,,,,12.0,
POLS,6800,87872,RESEARCH DESIGN,Course Materials have not been determined. Check back soon for updates.,,,,,,15.0,
POLS,6800,91702,RESEARCH DESIGN,Course Materials have not been determined. Check back soon for updates.,,,,,,15.0,
POLS,8150,91657,INTERBRANCH POLITICS,Course Materials have not been determined. Check back soon for updates.,,,,,,9.0,
POLS,8200,84242,COMPARATIVE POLITICAL ANALYSIS,Course Materials have not been determined. Check back soon for updates.,,,,,,7.0,
POLS,8225,92365,COMPARATIVE POLITICAL BEHAVIOR,Course Materials have not been determined. Check back soon for updates.,,,,,,6.0,
POLS,8290,93109,T GLOBALIZATION &amp; GENDER,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
POLS,8465,91779,INTL RELATIONS OF EAST ASIA,Course Materials have not been determined. Check back soon for updates.,,,,,,10.0,
POLS,8510,88906,THEORIES ON DEMOCRACY,Course Materials have not been determined. Check back soon for updates.,,,,,,6.0,
POLS,8800,86421,ELEMENTS OF RESEARCH DESIGN,Course Materials have not been determined. Check back soon for updates.,,,,,,11.0,
POLS,8830,92511,ADVANCED QUANTITATIVE METHODS,Course Materials have not been determined. Check back soon for updates.,,,,,,5.0,
POLS,8980,88291,DIR READINGS IN A SPECIAL AREA,NO BOOKS FOR COURSE,,,,,,0.0,
POLS,8990,86333,DIR RESEARCH IN POL SCIENCE,NO BOOKS FOR COURSE,,,,,,10.0,
POLS,8998,91695,TEACHING INTERNSHIP,Course Materials have not been determined. Check back soon for updates.,,,,,,7.0,
PRLB,3000,90903,ADVANCED PROJECT LAB I,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
PRLB,3000,90904,ADVANCED PROJECT LAB I,Course Materials have not been determined. Check back soon for updates.,,,,,,1.0,
PRLB,3000,90905,ADVANCED PROJECT LAB I,Course Materials have not been determined. Check back soon for updates.,,,,,,2.0,
PRLB,3000,91373,ADVANCED PROJECT LAB I,NO BOOKS FOR COURSE,,,,,,0.0,
PRLB,3000,91377,ADVANCED PROJECT LAB I,NO BOOKS FOR COURSE,,,,,,0.0,
PRLB,3000,91386,ADVANCED PROJECT LAB I,NO BOOKS FOR COURSE,,,,,,0.0,
PRLB,3000,91407,ADVANCED PROJECT LAB I,NO BOOKS FOR COURSE,,,,,,0.0,
PRLB,3000,92537,ADVANCED PROJECT LAB I,NO BOOKS FOR COURSE,,,,,,0.0,
PRLB,3000,93050,HON ADVANCED PROJECT LAB I,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
PRLB,3000,93051,HON ADVANCED PROJECT LAB I,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
PRLB,3000,93052,HON ADVANCED PROJECT LAB I,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
PRLB,3000,93058,HON ADVANCED PROJECT LAB I,Course Materials have not been determined. Check back soon for updates.,,,,,,0.0,
