SUBJECT,COURSE,SECTION,courseTitle,BOOKTITLE,ISBN,PUBLISHER,REQUIRED,PRICES,MinPrice,enrollment,MinVal
SCOM,3250,13173,PERSUASION-CTW,Course Materials have not been determined. Check back soon for updates.,,,,,,20,
SCOM,3450,17269,NON-VERBAL COMMUNICATION,Course Materials have not been determined. Check back soon for updates.,,,,,,40,
SCOM,3450,21472,NON-VERBAL COMMUNICATION,Course Materials have not been determined. Check back soon for updates.,,,,,,25,
SCOM,3690,13174,HONORS READINGS,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
SCOM,4400,15373,DEVLP OF COMM/LANG ACROSS LIFE,Course Materials have not been determined. Check back soon for updates.,,,,,,45,
SCOM,4410,14443,COMMUNICATION DISORDERS,Course Materials have not been determined. Check back soon for updates.,,,,,,26,
SCOM,4410,14444,HON COMMUNICATION DISORDERS,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
SCOM,4440,17452,SPEECH SCIENCE,Course Materials have not been determined. Check back soon for updates.,,,,,,26,
SCOM,4510,22239,MEDIA AND POLITICS,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
SCOM,4800,16026,COMMUNICATION &amp; DIVERSITY,Course Materials have not been determined. Check back soon for updates.,,,,,,23,
SCOM,4870,14222,HONORS THESIS I,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
SCOM,4880,14223,HONORS THESIS II,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
SCOM,4890,13175,SPECIAL PROJECT,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
SCOM,4890,15501,SPECIAL PROJECT,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
SCOM,4890,21509,T TECHNOLOGY &amp; AGING,Course Materials have not been determined. Check back soon for updates.,,,,,,6,
SCOM,4980,13176,INTERNSHIP,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
SCOM,4980,13177,HON INTERNSHIP,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
SCOM,4999,13178,DIRECTED READINGS,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
SCUL,6050,16611,SCULPTURE,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
SCUL,6980,17857,DIRECTED STUDY,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
SCUL,8400,16972,INTERDISCIPLINARY SEMINAR,NO BOOKS FOR COURSE,,,,,,0,
SCUL,8500,10411,STUDIO PRACTICE,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
SLIP,3060,19822,ENGLISH TO ASL I,NO BOOKS FOR COURSE,,,,,,7,
SOCI,1101,10413,INTRODUCTION TO SOCIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,46,
SOCI,1101,10414,INTRODUCTION TO SOCIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,47,
SOCI,1101,10909,INTRODUCTION TO SOCIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,48,
SOCI,1101,12415,INTRODUCTION TO SOCIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,48,
SOCI,1101,13072,INTRODUCTION TO SOCIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,48,
SOCI,1101,20434,INTRODUCTION TO SOCIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,48,
SOCI,1101,22500,INTRODUCTION TO SOCIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,48,
SOCI,1160,11242,INTRO TO SOCIAL PROBLEMS,Course Materials have not been determined. Check back soon for updates.,,,,,,24,
SOCI,1160,15144,INTRO TO SOCIAL PROBLEMS,Course Materials have not been determined. Check back soon for updates.,,,,,,33,
SOCI,1160,15332,INTRO TO SOCIAL PROBLEMS,Course Materials have not been determined. Check back soon for updates.,,,,,,28,
SOCI,1160,21665,INTRO TO SOCIAL PROBLEMS,Course Materials have not been determined. Check back soon for updates.,,,,,,32,
SOCI,3020,11292,SOCIAL RESEARCH METHODS-CTW,Course Materials have not been determined. Check back soon for updates.,,,,,,25,
SOCI,3020,12745,SOCIAL RESEARCH METHODS-CTW,Course Materials have not been determined. Check back soon for updates.,,,,,,20,
SOCI,3020,20768,SOCIAL RESEARCH METHODS-CTW,Course Materials have not been determined. Check back soon for updates.,,,,,,25,
SOCI,3130,20770,SOCIOLOGY OF FOOD,Course Materials have not been determined. Check back soon for updates.,,,,,,25,
SOCI,3156,10910,SEXUALITY AND SOCIETY,Course Materials have not been determined. Check back soon for updates.,,,,,,11,
SOCI,3156,15146,SEXUALITY AND SOCIETY,Course Materials have not been determined. Check back soon for updates.,,,,,,39,
SOCI,3156,18095,SEXUALITY AND SOCIETY,Course Materials have not been determined. Check back soon for updates.,,,,,,35,
SOCI,3156,20777,SEXUALITY AND SOCIETY,Course Materials have not been determined. Check back soon for updates.,,,,,,38,
SOCI,3162,22078,AFRICAN-AMERICAN FAMILY,Course Materials have not been determined. Check back soon for updates.,,,,,,7,
SOCI,3201,11384,"WEALTH, POWER, AND INEQUALITY",Course Materials have not been determined. Check back soon for updates.,,,,,,80,
SOCI,3212,12663,RACE AND ETHNIC RELATIONS,Course Materials have not been determined. Check back soon for updates.,,,,,,45,
SOCI,3212,21569,RACE AND ETHNIC RELATIONS,Course Materials have not been determined. Check back soon for updates.,,,,,,12,
SOCI,3213,20772,IMMIGRATION,Course Materials have not been determined. Check back soon for updates.,,,,,,75,
SOCI,3216,12887,GENDER AND SOCIETY,Course Materials have not been determined. Check back soon for updates.,,,,,,48,
SOCI,3358,19141,ENVIRONMENTAL SOCIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,48,
SOCI,3360,20774,GLOBAL SOCIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,3,
SOCI,3390,19978,T GLOBALIZATION AND GENDER,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
SOCI,3390,20775,T APPLIED SOCIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
SOCI,3390,21559,T GENDER &amp; SEX AFRICAN DIASPOR,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
SOCI,3390,21561,T ACTIVISM: HISTORY AND THEORY,Course Materials have not been determined. Check back soon for updates.,,,,,,5,
SOCI,3390,21583,T SEXUALITY AND NATIONALISM,Course Materials have not been determined. Check back soon for updates.,,,,,,4,
SOCI,3390,21988,T TRAUMA &amp; COMMUNTY RESILIENCE,Course Materials have not been determined. Check back soon for updates.,,,,,,8,
SOCI,3390,22304,T RELIGION &amp; SEX IN POP CULTUR,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
SOCI,4110,15518,AGING POLICY AND SERVICES,Course Materials have not been determined. Check back soon for updates.,,,,,,4,
SOCI,4119,18102,GLOBAL AGING AND FAMILIES,Course Materials have not been determined. Check back soon for updates.,,,,,,24,
SOCI,4310,21678,ISUES IN AFRICN-AMER COMMUNITY,Course Materials have not been determined. Check back soon for updates.,,,,,,5,
SOCI,4312,19142,AFRICAN-AMERICAN WOMEN IN U.S.,Course Materials have not been determined. Check back soon for updates.,,,,,,13,
SOCI,4351,20225,SOCIAL JUSTICE II,Course Materials have not been determined. Check back soon for updates.,,,,,,8,
SOCI,4980,10416,INTERNSHIP,Course Materials have not been determined. Check back soon for updates.,,,,,,3,
SOCI,4990,15282,CAPSTONE,NO BOOKS FOR COURSE,,,,,,43,
SOCI,4999,20193,DIRECTED READINGS,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
SOCI,8030,15376,SOCIOLOGICAL THEORY I,Course Materials have not been determined. Check back soon for updates.,,,,,,14,
SOCI,8119,18103,GLOBAL AGING AND SOC POLICIES,Course Materials have not been determined. Check back soon for updates.,,,,,,5,
SOCI,8122,21516,"DEATH, DYING, AND LOSS",Course Materials have not been determined. Check back soon for updates.,,,,,,2,
SOCI,8124,18868,DIVERSITY AND AGING,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
SOCI,8900,20776,T APPLIED SOCIOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,12,
SOCI,8900,20779,T INTERSECTIONALITY,Course Materials have not been determined. Check back soon for updates.,,,,,,10,
SOCI,8900,21560,T GENDER &amp; SEX AFRICAN DIASPOR,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
SOCI,8900,21562,T ACTIVISM: HISTORY AND THEORY,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
SOCI,8900,21584,T SEXUALITY AND NATIONALISM,Course Materials have not been determined. Check back soon for updates.,,,,,,1,
SOCI,9010,14161,MULTIVARIATE SOC DATA ANALYSIS,Course Materials have not been determined. Check back soon for updates.,,,,,,16,
SOCI,9020,14159,ADVANCED RESEARCH METHODOLOGY,Course Materials have not been determined. Check back soon for updates.,,,,,,5,
SOCI,9230,20773,SOCIOLOGY OF HEALTH &amp; ILLNESS,Course Materials have not been determined. Check back soon for updates.,,,,,,3,
SOCI,9999,16348,DISSERTATION RESEARCH,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
SPAN,1001,10420,ELEMENTARY SPANISH I,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SPAN,1001,10421,ELEMENTARY SPANISH I,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SPAN,1001,10422,ELEMENTARY SPANISH I,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SPAN,1001,12241,ELEMENTARY SPANISH I,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SPAN,1001,12399,ELEMENTARY SPANISH I,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SPAN,1001,12447,ELEMENTARY SPANISH I,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SPAN,1001,12494,ELEMENTARY SPANISH I,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SPAN,1001,12743,ELEMENTARY SPANISH I,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SPAN,1001,12752,ELEMENTARY SPANISH I,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SPAN,1001,14162,ELEMENTARY SPANISH I,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SPAN,1001,17827,ELEMENTARY SPANISH I,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SPAN,1001,17828,ELEMENTARY SPANISH I,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SPAN,1001,17830,ELEMENTARY SPANISH I,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SPAN,1001,17831,ELEMENTARY SPANISH I,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SPAN,1002,10424,ELEMENTARY SPANISH II,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SPAN,1002,10425,ELEMENTARY SPANISH II,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SPAN,1002,10426,ELEMENTARY SPANISH II,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SPAN,1002,11108,ELEMENTARY SPANISH II,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SPAN,1002,11329,ELEMENTARY SPANISH II,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SPAN,1002,12071,ELEMENTARY SPANISH II,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SPAN,1002,12093,ELEMENTARY SPANISH II,Course Materials have not been determined. Check back soon for updates.,,,,,,24,
SPAN,1002,12445,ELEMENTARY SPANISH II,Course Materials have not been determined. Check back soon for updates.,,,,,,27,
SPAN,1002,12636,ELEMENTARY SPANISH II,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SPAN,1002,16509,ELEMENTARY SPANISH II,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SPAN,2001,12744,INTERMEDIATE SPANISH I,Course Materials have not been determined. Check back soon for updates.,,,,,,14,
SPAN,2001,16512,INTERMEDIATE SPANISH I,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SPAN,2002,17829,INTERMEDIATE SPANISH II,Course Materials have not been determined. Check back soon for updates.,,,,,,27,
SPAN,3314,12166,THEMES HISP CULTURE &amp; SOCIETY,Course Materials have not been determined. Check back soon for updates.,,,,,,22,
SPAN,4480,21263,T AFRO-LATINX CULTURAL STUDIES,,,,,,,6,
SPAN,4480,21748,T PROJECT AUTISM,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
SPAN,6990,22486,INDEPENDENT STUDY,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
SPAN,7146,21740,WORKSHOP T PROJECT AUTISM,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
SPAN,7146,21750,WRKSHP T PROJECT AUTISM,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
SPAN,8885,21264,T AFRO-LATINX CULTURAL STUDIES,NO BOOKS FOR COURSE,,,,,,7,
STAT,8090,20968,APPLIED MULTIVARIATE STATISTCS,Course Materials have not been determined. Check back soon for updates.,,,,,,33,
STAT,8310,17220,APPLIED BAYESIAN STATISTICS,Course Materials have not been determined. Check back soon for updates.,,,,,,14,
STAT,8678,16916,SAS PROGRAMMING &amp;DATA ANALYSIS,Course Materials have not been determined. Check back soon for updates.,,,,,,15,
STAT,8680,20984,APPLIED NONPARAMETRIC METHODS,Course Materials have not been determined. Check back soon for updates.,,,,,,18,
SW,2000,10432,INTRO TO SOCIAL WORK,Course Materials have not been determined. Check back soon for updates.,,,,,,91,
SW,2000,14099,HON INTRO TO SOCIAL WORK,Course Materials have not been determined. Check back soon for updates.,,,,,,3,
SW,3005,12562,CAREER PLANNING &amp; MANAGEMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
SW,3400,12177,HUM BEHVR &amp; SOC ENV II,Course Materials have not been determined. Check back soon for updates.,,,,,,23,
SW,3400,14149,HUM BEHVR &amp; SOC ENV II,Course Materials have not been determined. Check back soon for updates.,,,,,,31,
SW,3400,14354,HUM BEHVR &amp; SOC ENV II,Course Materials have not been determined. Check back soon for updates.,,,,,,24,
SW,3500,15655,METHODS OF SW RESEARCH,Course Materials are being finalized. Check back soon for updates.,,,,,,24,
SW,3600,14355,SOCIAL WELFARE POLICY,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SW,3700,12179,COMM SKILLS SOCIAL WORK,Course Materials have not been determined. Check back soon for updates.,,,,,,23,
SW,3700,14103,COMM SKILLS SOCIAL WORK,Course Materials have not been determined. Check back soon for updates.,,,,,,32,
SW,3800,12180,CASE MANAGEMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,28,
SW,3800,14256,CASE MANAGEMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SW,3800,14356,CASE MANAGEMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,18,
SW,4200,12181,SOCIAL WORK METHODS II,Course Materials have not been determined. Check back soon for updates.,,,,,,25,
SW,4200,14582,HON SOCIAL WORK METHODS II,Course Materials have not been determined. Check back soon for updates.,,,,,,0,
SW,4200,17102,SOCIAL WORK METHODS II,Course Materials have not been determined. Check back soon for updates.,,,,,,26,
SW,4200,20108,SOCIAL WORK METHODS II,Course Materials have not been determined. Check back soon for updates.,,,,,,24,
SW,4340,21722,RESTORATIVE JUSTICE AND LAW,Course Materials have not been determined. Check back soon for updates.,,,,,,17,
SW,4360,19878,FORENSIC SOCIAL WORK,Course Materials have not been determined. Check back soon for updates.,,,,,,9,
SW,4450,13780,CHILD MALTREATMENT,Course Materials have not been determined. Check back soon for updates.,,,,,,30,
SW,4470,18420,BEHAV HLTH/SUBST ABUSE&amp; DEPEND,Course Materials have not been determined. Check back soon for updates.,,,,,,15,
SW,4470,20423,HON BEHAV HLTH/SUBST ABUSE&amp;DEP,Course Materials have not been determined. Check back soon for updates.,,,,,,2,
SW,4900,12182,PRACTICUM EDUCATION II,Course Materials have not been determined. Check back soon for updates.,,,,,,20,
